 ua647 head back gate bc improp load ur pack us gill least take care load bag expect comp,negative
 worst airlin sit plane houston bush airport hour half wait late flight passeng,negative
 might possibl worst servic planet,negative
 decept market practic promis book flight would retain status grant neverflyunit,negative
 hey mani time chang ua go tonight mia ewr,negative
 would sent next flight hayden steamboat hdn denver hope,negative
 pick bring shuttl went doubl check said still concours,negative
 honest tell know origin go brought concours,negative
 miss day vacat see husband delay stuff happen get wish handl better,negative
 ua1534 differ departur time wtf make mind,negative
 thank make everyon wait dark hour newark tri figur gate go incompet,negative
 thank follow,positive
 claudia iah termin b travel assist set great servic thank,positive
 possibl add known travel number ticket flight book problem,neutral
 daughter book gold member mile get upgrad list flight tomorrow,negative
 award longer show avail could possibl becom avail,neutral
 flight dfw iad cancel flightl mechan get rental car mdt origin,neutral
 help get iah sfo earlier tonight,neutral
 point flight past week last one realli suck shit,negative
 thought american bad horribl servic min late flight excus,negative
 ua1565 iah gt sjo delay like hour crazi,negative
 know flight detail bc need explor option unabl bc site let seem ongo,negative
 free wifi flight delay min allow,negative
 told us wrong carousel number,neutral
 thank,neutral
 cdg las hour luggag sfo wear cloth hour thank flythefriendlyski,negative
 airlin joke friend trap houston sinc sat flight sight unitedworstev trappedhouston,negative
 hate passeng,negative
 plane sit hanger day numer mechan problem anyon actual mainten,negative
 futur delay caus hour wait slept night airport ensur seat choic replac flight would good,negative
 flight delay keep chang delay delay checkin time late flightr,negative
 long day delay pleas get us dalla tonight finger cross winterstorm2015 whichisworsedenordfw,negative
 flight time chang without offici notif almost miss flight morn cool,negative
 record denver concours prior gettin shuttl want confirm locat,negative
 lax sunris ual212 lax jfk,neutral
 would next flight hayden steamboat,neutral
 need steamboat meet pm took shuttl unit custom servic peopl said bag would,negative
 good word describ angri piss custom made,negative
 late flight huge step toward declin servic agent arrog ever unitedairlin,negative
 denver baggag handler total impress us today lung bare made run connect bag problem den,positive
 flight newark stuck runway miss connect sorri inconveni,negative
 fals,negative
 sit runway newark let plane gate connect board minut hate us,negative
 thank first time unit loung felt welcom,positive
 ana ticket holder get use loung us unit book us grumpykim,negative
 good even ua assist issu via dm,neutral
 never flight delay hour due unbalanc load delay great job idiot,negative
 failur unitedairlin,negative
 cancel flight flight anytim keep night,positive
 guy suck delay get er even curtesi let know unitedairlin,negative
 unfortun bad experi fli saturday inpolit crew bad delay,negative
 serious min plane bhm min baggag still bag worstairlineev,negative
 thank updat hour delay exact second got atl,positive
 nippon book unit replac one miss,negative
 subtleti gate chang kid,negative
 good yr friend sky relationship day agent told canadian thus good enough militari preboard,negative
 yes tri upgrad seat avail spot,negative
 __ made come help anyth jp inconvi,negative
 __ made come help anyth jp free ticket convinc,neutral
 __ made come help anyth jp servic great,negative
 think fli help,negative
 resolv hour work ground amp somehow system reset takeoff appreci quick respons servic,positive
 alway fucken nightmar airlin fail lazi alwaysl flight worstairlineev,negative
 told check soon allow seat avail plane except middl,negative
 everytim fli ur airlin hate even thank terribl servic flight,negative
 realli bump gold status ask pay keep get fewer mile worth,negative
 alway surpris aw airlin guy suck worst,negative
 would get earli enough green tag go oti would still sit ord,negative
 add earlier tweet daughter th bday present thank hard work make happen,positive
 guy name oti ord know customerservic abl get bag upgrad sure,positive
 tweet bot obvious get sarcasm make comput like real peopl,negative
 wonder job today got wife daughter pgh orlando flight delay luggag,positive
 custom servic,negative
 overflight book problem plane depart delay return quick fix amp break attitudi custom servic worstairlin,negative
 faa invest near miss hare runway last wk,neutral
 pay cab back airport show baggag dept wet shirt suit viabl option nd time happen,negative
 said year lose custom,negative
 ua elit gold ua chase pres plus credit card mani eqm need get platinum elit,neutral
 lack custom centric us astound,negative
,negative
 would nice partner ticket provid full pqm credit obvious purchas lost mile,negative
 nope even better seat due w amp b first rais hand got move fast enough,positive
 mainten issu flight issu passeng miss connect need get,negative
 look beauti dc unit airlin hope like beauti,positive
 serious slow wifi flight speed go chang wors price go,negative
 hour gate plane late flightr still updat explan apolog worstairlineev unitedairlin,negative
 gate attend snobbi remark custom servic like play poker sister kid,negative
 poor cabin luggag servic ua1266 bos forc check even empti space bag overhead,negative
 click link want flight info book flight yet read waiv fee militari true,neutral
 still heard anyth anyon,negative
 everi time search flight site log give error messag book differ airlin cancel flight card,negative
 last seg flight denver den hayden steamboat hdn got cancel flightl need help find luggag,negative
 hour late flightr site anoth plane wait leav think credit order terribl servic,negative
 let know week next anoth coast coast rt,neutral
 wait min bag min flight nomorecheckedbag,negative
 let also pls flight live tv ua469 den ewr watch oscar,negative
 cancel flight arriv shv tonight amp st departur flight mon feb rd check airlin flight status,negative
 love part long day attend ua5168 ua795 beyond except today givethoseladiesrais,positive
 open seat st class ua way honor upgrad polici freq flyer honor employe upgrad,neutral
 trust enough put coat check bag,positive
 yes amp unsur would come never happen airlin first time disappoint,negative
 cours interest unit seem good sens happen flight,negative
 push five hour time worth noth reflight book problem option unfortun,negative
 final made rep solv problem,positive
 guy complet ass,negative
 thank gate agent extraordinair seau fong help get book bois hope home nyc sometim tonight,positive
 agent work slowli rebook peopl ua1481 wast entir day stt,negative
 thank amaz airlin know treat custom guy rock,positive
 friend flt ase denver cancel flightl tomorrow help rebook,neutral
 plane came broken seat rather fix put broken sign separ kid,negative
 worst fli experi ever tri blame atc watch load bag min board min late flight,negative
 use still let listen flight radio often interest tcmparti ce3k daysofoscar,neutral
 went custom servic kiosk abl help still thank follow,positive
